Step,"run0-tac,prop,mobile_rank0 - col rate other","run0-tac,prop,mobile_rank0 - col rate self","run0-tac,prop,mobile_rank9 - col rate other","run0-tac,prop,mobile_rank9 - col rate self","run0-tac,prop,mobile_rank8 - col rate other","run0-tac,prop,mobile_rank8 - col rate self","run0-tac,prop,mobile_rank3 - col rate other","run0-tac,prop,mobile_rank3 - col rate self","run0-tac,prop,mobile_rank6 - col rate other","run0-tac,prop,mobile_rank6 - col rate self","run0-tac,prop,mobile_rank7 - col rate other","run0-tac,prop,mobile_rank7 - col rate self","run0-tac,prop,mobile_rank1 - col rate other","run0-tac,prop,mobile_rank1 - col rate self","run0-tac,prop,mobile_rank2 - col rate other","run0-tac,prop,mobile_rank2 - col rate self","run0-tac,prop,mobile_rank4 - col rate other","run0-tac,prop,mobile_rank4 - col rate self"
4450000,0.14764202247191,0.071802471910112,0.120083595505618,0.03153393258427,0.177667415730337,0.036168988764045,0.165944719101124,0.059047640449438,0.157468988764045,0.115039325842697,0.168406292134831,0.053901573033708,0.159657303370786,0.020890337078652,0.120621348314607,0.054196404494382,0.114679325842697,0.19499393258427
4455000,0.147784287317621,0.07172861952862,0.120068013468013,0.031498540965208,0.1776911335578,0.036128843995511,0.166134006734007,0.058982042648709,0.15761189674523,0.114943883277217,0.168559371492705,0.053903479236813,0.159593041526375,0.020872951739618,0.121608305274972,0.055257912457913,0.114698092031425,0.194864421997755
4460000,0.147906726457399,0.071658295964126,0.120025784753363,0.031463228699552,0.177729372197309,0.036088340807175,0.166234753363229,0.058922421524664,0.15775067264574,0.114815246636771,0.168642376681614,0.053985201793722,0.159529596412556,0.020858744394619,0.122593049327354,0.056317040358744,0.114704708520179,0.194758071748879
4465000,0.148012765957447,0.071592161254199,0.120039417693169,0.031427995520717,0.177802239641657,0.036047928331467,0.166327883538634,0.058864501679731,0.157847032474804,0.114772676371781,0.168763941769317,0.053947368421053,0.159498544232923,0.020837625979843,0.123575587905935,0.057373796192609,0.114672564389698,0.194640537513998
4470000,0.148120805369128,0.071521700223714,0.120007606263982,0.031392841163311,0.177796196868009,0.036008724832215,0.166452125279642,0.058832438478747,0.158048545861298,0.114655928411633,0.16888322147651,0.05397158836689,0.159431767337808,0.020818344519016,0.124555928411633,0.058428187919463,0.114652572706935,0.194515212527964
4475000,0.148245363128492,0.071448044692738,0.120051173184358,0.031357765363129,0.177848268156425,0.035974301675978,0.16659530726257,0.058785698324022,0.158159329608939,0.114615642458101,0.169023463687151,0.053916648044693,0.159344804469274,0.02080156424581,0.12553407821229,0.059480223463687,0.114651173184358,0.194412960893855
4480000,0.148350669642857,0.071377901785714,0.120077455357143,0.031322767857143,0.177890178571429,0.035935044642857,0.1667109375,0.058721428571429,0.158219419642857,0.114519642857143,0.169174776785714,0.053856473214286,0.159339285714286,0.020779464285714,0.126510044642857,0.060529910714286,0.114658928571429,0.194270089285714
4485000,0.148464882943144,0.071304124860647,0.120093422519509,0.031287848383501,0.177953400222965,0.035894983277592,0.166883835005574,0.058717725752508,0.158323522853958,0.114434559643255,0.169286733556299,0.053837012263099,0.159327090301003,0.020819175027871,0.127483835005574,0.061577257525084,0.114657971014493,0.194154515050167
4490000,0.148568151447662,0.071242093541203,0.120046102449889,0.031253006681515,0.178008908685969,0.035856792873051,0.167014699331849,0.058653006681515,0.158438084632517,0.114310467706013,0.169411581291759,0.053788418708241,0.159277505567929,0.020801781737194,0.128455456570156,0.062622271714922,0.114648106904232,0.194027171492205
4495000,0.14866829810901,0.071177530589544,0.120050723025584,0.031218242491657,0.178060066740823,0.035816907675195,0.167135261401557,0.058600889877642,0.158589988876529,0.114183314794216,0.169547274749722,0.05378020022247,0.159236929922136,0.020778642936596,0.129424916573971,0.063664961067853,0.114674527252503,0.193907675194661
4500000,0.148735333333333,0.071113555555556,0.120022888888889,0.031183555555556,0.178099777777778,0.035794444444445,0.167272666666667,0.058552222222222,0.158718888888889,0.114056444444444,0.169717555555556,0.053748222222222,0.159259555555556,0.020757111111111,0.130392222222222,0.064705333333333,0.114682,0.193772444444444
4505000,0.148820421753607,0.071049944506104,0.11995205327414,0.031148945615982,0.178126526082131,0.035754716981132,0.167409766925638,0.058502774694784,0.15882730299667,0.113955604883463,0.169871476137625,0.053764927857936,0.159203995560488,0.020738734739179,0.131357380688124,0.065743396226415,0.114691453940067,0.193655271920089
4510000,0.148906208425721,0.070983370288248,0.119934368070953,0.031114412416852,0.178125942350333,0.035715077605322,0.167571618625277,0.058438580931264,0.158992017738359,0.113831485587583,0.170013303769401,0.053746563192905,0.159155432372506,0.020717738359202,0.132320399113082,0.066779157427938,0.114677827050998,0.193553436807095
4515000,0.148997120708749,0.07091096345515,0.119953931339978,0.031079955703212,0.178119158361019,0.035678183831672,0.167707198228128,0.058439645625692,0.15914861572536,0.113706755260244,0.170165669988926,0.053773643410853,0.159090586932447,0.020695902547065,0.133281284606866,0.067812624584718,0.114693244739756,0.19345227021041
4520000,0.14908982300885,0.070845796460177,0.120006637168142,0.031049336283186,0.178110840707965,0.03564092920354,0.167865265486726,0.058413938053097,0.159383185840708,0.113605973451327,0.170256637168142,0.053765265486726,0.159155530973451,0.020739159292035,0.134240044247788,0.068843805309735,0.114712610619469,0.19329203539823
4525000,0.149189171270718,0.070781878453039,0.120036243093923,0.031015027624309,0.178145635359116,0.035616132596685,0.167932375690608,0.058349392265193,0.159495690607735,0.113518453038674,0.170381215469613,0.053710055248619,0.159132817679558,0.020718011049724,0.135196685082873,0.069872707182321,0.114710055248619,0.193154917127072
4530000,0.149303311258278,0.070704635761589,0.120071302428256,0.030980794701987,0.17814348785872,0.035577262693157,0.167984105960265,0.058284988962472,0.159596688741722,0.113424503311258,0.170532008830022,0.053664900662252,0.159063134657837,0.02069646799117,0.136151214128035,0.070899337748344,0.114751876379691,0.193005518763797
4535000,0.149391400220507,0.070639029768468,0.120093715545755,0.030948180815877,0.178151267916207,0.035552149944873,0.168125468577729,0.05825203969129,0.159825578831312,0.113313120176406,0.170665711135612,0.053670121278942,0.159048070562293,0.02067585446527,0.137103638368247,0.071923704520397,0.114732083792723,0.192847850055127
4540000,0.149461453744493,0.070579955947137,0.120142511013216,0.0309140969163,0.178129515418502,0.035513656387665,0.168226872246696,0.058189427312775,0.159939427312775,0.113261453744493,0.170750440528634,0.053659030837005,0.159045374449339,0.020658810572687,0.138053964757709,0.072945814977974,0.114767621145374,0.19270704845815
4545000,0.149549614961496,0.070515291529153,0.120184598459846,0.030880088008801,0.178178657865787,0.035474587458746,0.168336413641364,0.058140374037404,0.160123432343234,0.113136853685369,0.170920572057206,0.053616721672167,0.159027502750275,0.02063696369637,0.139002200220022,0.073965676567657,0.114763256325633,0.192560396039604
4550000,0.149666813186813,0.070452307692308,0.120229230769231,0.030847032967033,0.178199120879121,0.035435604395604,0.168435164835165,0.05811032967033,0.160296043956044,0.113012967032967,0.171065934065934,0.05361010989011,0.159041758241758,0.020616043956044,0.139948351648352,0.074983296703297,0.11480967032967,0.192419340659341
4555000,0.14979165751921,0.070376948408343,0.120242590559824,0.03081317233809,0.178207464324918,0.03540724478595,0.168518990120746,0.058083644346872,0.160434906695939,0.112936333699232,0.171182656421515,0.053574533479693,0.159086059275521,0.02059407244786,0.140892425905598,0.075998682766191,0.114858616904501,0.192300109769484
4560000,0.149915350877193,0.07031600877193,0.120276096491228,0.030779385964912,0.178184649122807,0.035370833333333,0.168659868421053,0.058041885964912,0.160635307017544,0.112845175438596,0.1713375,0.053533114035088,0.159119956140351,0.02057149122807,0.141834429824561,0.077011842105263,0.114904824561404,0.192184868421053
4565000,0.150048630887185,0.070241401971523,0.120322672508215,0.030745673603505,0.178169550930997,0.035347207009858,0.16878838992333,0.058024972617744,0.160798685651698,0.112739539978094,0.1714569550931,0.053501423877328,0.159124205914567,0.020549835706462,0.142774370208105,0.07802278203724,0.114922891566265,0.192089594742607
4570000,0.150195185995624,0.07016455142232,0.120373960612691,0.030712035010941,0.178169146608315,0.035308533916849,0.168963676148797,0.058007877461707,0.160994529540481,0.112616192560175,0.171594748358862,0.053495842450766,0.159148140043764,0.020528446389497,0.143712253829322,0.079031509846827,0.114924288840263,0.191946827133479
4575000,0.150305355191257,0.070096174863388,0.120432131147541,0.030678469945355,0.178219453551913,0.035276065573771,0.169067540983607,0.057946448087432,0.161087650273224,0.112505136612022,0.171754754098361,0.053474972677596,0.159145573770492,0.020507759562842,0.144648087431694,0.080038032786885,0.114955191256831,0.191784262295082
4580000,0.150401091703057,0.070022925764192,0.120482969432314,0.030644978165939,0.178212663755459,0.035242794759825,0.169192139737991,0.057891484716157,0.161230349344978,0.112406768558952,0.171903930131004,0.053436681222708,0.159103930131004,0.020495414847162,0.145581877729258,0.081042358078603,0.114986026200873,0.191619213973799
4585000,0.15047306434024,0.069948745910578,0.120553544165758,0.030611559432934,0.178260196292257,0.035205016357688,0.169320610687023,0.057846455834242,0.161370992366412,0.112317121046892,0.172083097055616,0.053400218102508,0.159082006543075,0.020476553980371,0.146513631406761,0.082044492911669,0.115013522355507,0.191524754634678
4590000,0.150619389978214,0.069874727668845,0.120578431372549,0.030578213507625,0.178298474945534,0.035169934640523,0.169447494553377,0.057834204793028,0.161541612200436,0.112210021786492,0.172246840958606,0.053342701525055,0.159053376906318,0.020455555555556,0.147443355119826,0.083044444444445,0.115029411764706,0.191402614379085
4595000,0.150711643090316,0.069814145810664,0.120614798694233,0.03054494015234,0.178374537540805,0.035132535364527,0.169600435255713,0.057840914036997,0.161686180631121,0.112088792165397,0.1723760609358,0.053298585418934,0.159078563656148,0.020433297062024,0.148371055495103,0.084042219804135,0.115021109902067,0.191252883569097
4600000,0.150817173913044,0.069738913043478,0.120647391304348,0.030511739130435,0.178322391304348,0.035094347826087,0.169699565217391,0.057790434782609,0.161855652173913,0.111966956521739,0.172535869565217,0.053270652173913,0.159080869565217,0.020411739130435,0.149296739130435,0.085037826086957,0.115067826086957,0.191101739130435
4605000,0.150930076004343,0.069664277958741,0.120697937024973,0.030478610206298,0.178313137893594,0.035060586319218,0.169834961997828,0.057755048859935,0.161953094462541,0.11185776330076,0.172709880564604,0.053273615635179,0.159053854505972,0.020390010857763,0.150220412595005,0.086031270358306,0.115102497285559,0.190924864277959
4610000,0.151027548806941,0.069588720173536,0.1207568329718,0.030445553145336,0.178356182212581,0.035031453362256,0.169944902386117,0.057708893709328,0.162131887201735,0.111736442516269,0.172875271149675,0.053232321041215,0.159053796095445,0.020368546637744,0.151142082429501,0.087022559652929,0.115162255965293,0.190767462039046
4615000,0.151120260021668,0.069519826652221,0.120803033586132,0.030412567713976,0.178406283856988,0.034993499458288,0.170039436619718,0.057680390032503,0.162352546045504,0.111615384615385,0.173004550379198,0.053236836403034,0.159049837486457,0.02035579631636,0.152061755146262,0.088011700975081,0.115188299024919,0.1906255687974
4620000,0.151192207792208,0.069446536796537,0.120877489177489,0.030379653679654,0.178429653679654,0.03495670995671,0.17018354978355,0.057700432900433,0.162564935064935,0.11152987012987,0.173149567099567,0.053208874458875,0.159038744588745,0.020334632034632,0.152979437229437,0.088998701298701,0.115221861471861,0.190473593073593
4625000,0.151304864864865,0.069378162162162,0.120904432432432,0.030346810810811,0.178472216216216,0.034919567567568,0.170307459459459,0.057639567567568,0.162748972972973,0.111409297297297,0.173316324324324,0.053154594594595,0.159032432432432,0.020313513513514,0.153895135135135,0.089983567567568,0.115237189189189,0.190360864864865
4630000,0.15139524838013,0.069304535637149,0.120974082073434,0.030315334773218,0.178508207343413,0.034881857451404,0.170403239740821,0.057602591792657,0.162885745140389,0.111288984881209,0.173477105831533,0.05317818574514,0.15903909287257,0.020292872570194,0.154808855291577,0.090966306695464,0.115240388768898,0.190210151187905
4635000,0.151486084142395,0.069232146709817,0.12102783171521,0.03028263214671,0.178533980582524,0.034844444444445,0.170519309600863,0.057546709816613,0.163059331175836,0.111181445523193,0.173628047464941,0.053131607335491,0.159118015102481,0.020270981661273,0.155720604099245,0.091946925566343,0.115308737864078,0.190149083063646
4640000,0.151621982758621,0.069158189655172,0.121061422413793,0.03025,0.178580387931035,0.034808620689655,0.170638577586207,0.057505603448276,0.163235344827586,0.111132112068966,0.17380150862069,0.053082112068966,0.159146551724138,0.020250215517241,0.156630387931034,0.092925431034483,0.115352801724138,0.190044396551724
4645000,0.15172142088267,0.069087836383208,0.121128955866523,0.03021743810549,0.178601506996771,0.034771151776103,0.170767922497309,0.057474058127018,0.16340796555436,0.111044564047363,0.173979763186222,0.053030355220667,0.159150053821313,0.020231646932185,0.1575382131324,0.09390182992465,0.115385575888052,0.189926372443488
4650000,0.151866451612903,0.069015268817204,0.121165806451613,0.030184946236559,0.178597849462366,0.034734408602151,0.170890752688172,0.057423655913979,0.163505806451613,0.110928602150538,0.174144731182796,0.053026451612903,0.159131397849462,0.020211612903226,0.158444086021505,0.094876129032258,0.115416774193548,0.189792043010753
4655000,0.151954887218045,0.068943931256713,0.121235875402793,0.030152524167562,0.178690440386681,0.034697099892589,0.170972932330827,0.05738410311493,0.163587969924812,0.110813104189044,0.17426895810956,0.053008592910849,0.159127604726101,0.020190547798067,0.159348012889366,0.095848335123523,0.115424489795918,0.18966552094522
4660000,0.152065021459227,0.068872103004292,0.121317811158798,0.03012017167382,0.178709871244635,0.034659871244635,0.171045708154506,0.057338841201717,0.163699356223176,0.110694206008584,0.174422103004292,0.053095278969957,0.159209012875536,0.020169527896996,0.16025,0.096818454935622,0.115457081545064,0.189516309012876
4665000,0.152149196141479,0.068799142550911,0.121394640943194,0.030087888531619,0.178738906752412,0.034624222936763,0.17113397642015,0.057291532690247,0.163803001071811,0.110583494105038,0.174585852090032,0.053045444801715,0.159230010718114,0.020149624866024,0.161150053590568,0.097786495176849,0.115490460878885,0.189347909967846
4670000,0.152259100642398,0.06872591006424,0.121424411134904,0.030055674518201,0.178761241970021,0.034587152034261,0.171230620985011,0.057263597430407,0.163902355460385,0.110468736616702,0.174732762312634,0.053018415417559,0.159236402569593,0.020128479657388,0.16204817987152,0.098752462526767,0.115508993576017,0.189242184154176
4675000,0.152407272727273,0.068653048128342,0.121490053475936,0.030023529411765,0.178784171122995,0.034560427807487,0.171340748663102,0.057202352941177,0.163968770053476,0.110364705882353,0.17487807486631,0.053005989304813,0.159281497326203,0.020107807486631,0.162944385026738,0.099716363636364,0.115528342245989,0.189101176470588
4680000,0.152540811965812,0.068580341880342,0.121578846153846,0.029991452991453,0.178783760683761,0.034523504273504,0.171453632478632,0.057141239316239,0.164123504273504,0.110246794871795,0.175009188034188,0.052958974358974,0.159280769230769,0.020086965811966,0.163838675213675,0.100678205128205,0.115567948717949,0.188913461538462
4685000,0.152652934898613,0.068510138740662,0.121647598719317,0.02996606189968,0.17882689434365,0.034486659551761,0.171562860192102,0.057096051227321,0.164265101387407,0.110136392742796,0.175162860192102,0.05291931696905,0.159304589114194,0.02006552828175,0.164731056563501,0.101637993596585,0.115608110992529,0.188761792956243
4690000,0.15274776119403,0.068440511727079,0.12171855010661,0.029934115138593,0.178901492537313,0.034454797441365,0.171659061833689,0.057040938166311,0.164367164179104,0.110018976545842,0.175356503198294,0.052871641791045,0.159326865671642,0.020044349680171,0.165621535181237,0.102595735607676,0.115643496801706,0.188602558635394
4695000,0.152838977635783,0.068368903088392,0.121765282215122,0.029902236421725,0.17899148029819,0.034418104366347,0.171814483493078,0.056992119275825,0.164512034078807,0.109901810436635,0.175540788072417,0.052825346112886,0.159356123535676,0.02002428115016,0.1665101171459,0.103551437699681,0.115649840255591,0.188468157614483
4700000,0.15292085106383,0.068297872340426,0.1218,0.029870425531915,0.179075957446809,0.034381489361702,0.171956808510638,0.056972978723404,0.164601914893617,0.109784893617021,0.175713617021277,0.052785744680851,0.159378085106383,0.020005319148936,0.167396808510638,0.104505106382979,0.115712765957447,0.188323617021277
4705000,0.153046758767269,0.0682261424017,0.121883103081828,0.029838682252923,0.179134750265675,0.034350478214665,0.172047183846971,0.056912433581297,0.164665887353879,0.109670138150903,0.175870563230606,0.052849521785335,0.159418916046759,0.019985759829968,0.168281615302869,0.105456748140276,0.115779383634431,0.188196174282678
4710000,0.153107855626327,0.06816008492569,0.121951167728238,0.029807006369427,0.179230785562633,0.034314012738854,0.172170700636943,0.056853927813164,0.164755626326964,0.109574734607219,0.176046709129512,0.052881740976646,0.159432696390658,0.019964968152866,0.169164543524416,0.106406369426752,0.115828237791932,0.188052866242038
4715000,0.153172428419936,0.068089501590668,0.12199512195122,0.029785365853659,0.179256839872747,0.034277624602333,0.172268928950159,0.056793637327678,0.16483032873807,0.109458536585366,0.176229904559915,0.052883987274655,0.159462566277837,0.019944008483563,0.170045599151644,0.107353976670201,0.115881230116649,0.187913679745493
4720000,0.153233474576271,0.068019915254237,0.122043644067797,0.029753813559322,0.179282838983051,0.034241313559322,0.172343855932203,0.056733474576271,0.164933898305085,0.109342584745763,0.176404237288136,0.052904237288136,0.159561016949153,0.019928389830509,0.170924788135593,0.108299576271186,0.115902966101695,0.187759110169492
4725000,0.153317883597884,0.067948148148148,0.122123597883598,0.029722328042328,0.179273650793651,0.034205079365079,0.172502010582011,0.056753862433863,0.165046772486773,0.109226878306878,0.176565714285714,0.05286455026455,0.159566560846561,0.019910476190476,0.171802116402116,0.109243174603175,0.115924232804233,0.187614814814815
4730000,0.153414164904863,0.067877801268499,0.122188372093023,0.029690909090909,0.17929577167019,0.034168921775899,0.172598731501057,0.056720295983087,0.165164904862579,0.109141014799154,0.176747145877378,0.052827484143763,0.15957399577167,0.019889640591966,0.172677589852008,0.110184778012685,0.115943128964059,0.187435306553911
4735000,0.153505174234425,0.067808447729673,0.122240971488912,0.029659556494192,0.179402745512144,0.034132840549103,0.172695670538543,0.056674762407603,0.165278352692714,0.109029567053854,0.176924815205913,0.052799155227033,0.159656177402323,0.01986863780359,0.17355121436114,0.11112439281943,0.11600696937698,0.187267581837381
4740000,0.153606751054852,0.067740928270042,0.122278691983122,0.029628270042194,0.179514345991561,0.034096835443038,0.172750210970464,0.056631223628692,0.165395358649789,0.108914556962025,0.177089240506329,0.052766877637131,0.159668987341772,0.019848101265823,0.174422995780591,0.112062025316456,0.11608164556962,0.187135021097046
4745000,0.153676501580611,0.067674183350896,0.122332560590095,0.029597049525817,0.179583983140148,0.034060906217071,0.172867860906217,0.056592623814542,0.16550832455216,0.108814752370917,0.17722866174921,0.052768598524763,0.159702634351949,0.019902002107482,0.175292939936776,0.112997681770284,0.116150263435195,0.186991570073762
4750000,0.153783368421053,0.067604842105263,0.122389894736842,0.029565894736842,0.179680842105263,0.034028,0.172974736842105,0.056545052631579,0.165632210526316,0.108700210526316,0.177388210526316,0.052794736842105,0.159692842105263,0.019881263157895,0.176161052631579,0.113931368421053,0.116187789473684,0.186844210526316
4755000,0.15389905362776,0.067534384858044,0.122437223974763,0.029534805467929,0.179687066246057,0.033993059936909,0.173057623554154,0.056485594111462,0.165719242902208,0.108585909568875,0.177510830704522,0.052840378548896,0.159734805467929,0.019861619348055,0.177027339642482,0.11486309148265,0.116219978969506,0.186696319663512
4760000,0.15400756302521,0.067463445378151,0.122488865546218,0.029503781512605,0.179759453781513,0.033957352941177,0.173135294117647,0.056428571428572,0.165875630252101,0.108471848739496,0.177728781512605,0.052828571428572,0.159787605042017,0.019840756302521,0.177891806722689,0.115792857142857,0.116251050420168,0.186525840336134
4765000,0.154101154249738,0.067393913955929,0.122513955928646,0.029472822665268,0.179790766002099,0.033925708289612,0.173227701993704,0.056369359916055,0.166004616998951,0.108358027282267,0.1778944386149,0.052794753410283,0.159825393494229,0.019819937040923,0.178754459601259,0.116720671563484,0.116279538300105,0.186366421825813
4770000,0.15419392033543,0.067327044025157,0.122533333333333,0.029442348008386,0.179869182389937,0.033893081761006,0.173313626834382,0.056323060796646,0.166094549266247,0.108244444444444,0.178035220125786,0.05280964360587,0.159952620545073,0.019799161425577,0.179615303983228,0.117646540880503,0.116331446540881,0.186215932914046
4775000,0.154242303664921,0.067258638743456,0.122554345549738,0.029411518324607,0.179904502617801,0.033859685863874,0.173399790575916,0.056266387434555,0.16617277486911,0.10813109947644,0.178225340314136,0.052843979057592,0.15999057591623,0.019778429319372,0.180474345549738,0.118570471204188,0.116395811518325,0.186035392670157
4780000,0.154321548117155,0.067188912133891,0.122632217573222,0.029380753138075,0.179943723849372,0.033824267782427,0.173485146443515,0.056234518828452,0.16626589958159,0.108017991631799,0.178326150627615,0.052823849372385,0.160072175732218,0.019814644351465,0.181331589958159,0.119492468619247,0.116447280334728,0.185876569037657
4785000,0.154419226750261,0.067118704284222,0.122682131661442,0.029350052246604,0.179953396029258,0.033789132706374,0.173567816091954,0.056175757575758,0.166356112852665,0.107905120167189,0.178503866248694,0.052843469174504,0.160148798328109,0.019793939393939,0.182187042842215,0.120412539184953,0.116508045977011,0.185711598746082
4790000,0.154487682672234,0.067049269311065,0.122729018789144,0.029319415448852,0.180023590814196,0.033760751565762,0.173645929018789,0.056138622129436,0.166440083507307,0.10779248434238,0.178703966597077,0.052807724425887,0.160215240083507,0.019774112734864,0.183040709812109,0.121330688935282,0.116525052192067,0.185527974947808
4795000,0.154545568300313,0.066982690302398,0.122750364963504,0.029288842544317,0.180102398331595,0.033725547445256,0.173764754953076,0.056080083420229,0.16653055265902,0.107680083420229,0.178873826903024,0.052787278415016,0.160322002085506,0.019753493222106,0.18389259645464,0.122246923879041,0.116568925964546,0.185380813347237
4800000,0.154624583333333,0.066921041666667,0.122818333333333,0.029258333333333,0.180169791666667,0.033690416666667,0.173831666666667,0.056022083333333,0.166635416666667,0.107567916666667,0.1790775,0.052821666666667,0.160441666666667,0.0198,0.184742708333333,0.12316125,0.116619166666667,0.185218125
4805000,0.154708012486993,0.066851404786681,0.12287825182102,0.029227887617066,0.18025494276795,0.033658064516129,0.173878876170656,0.055963787721124,0.166719250780437,0.107455983350676,0.179192924037461,0.052836836628512,0.160522372528616,0.01978459937565,0.185591050988554,0.124073673257024,0.116663891779396,0.185090946930281
4810000,0.154809147609148,0.066781912681913,0.122923908523909,0.029197713097713,0.180281288981289,0.033623076923077,0.173991891891892,0.055914760914761,0.166799168399168,0.107344282744283,0.179356756756757,0.052817255717256,0.160565904365904,0.019764449064449,0.18643762993763,0.1249841995842,0.116699584199584,0.184923284823285
4815000,0.154851713395639,0.066719833852544,0.122957840083074,0.029167393561786,0.180329802699896,0.03358816199377,0.17406188992731,0.055856905503635,0.166860851505711,0.107232814122534,0.179472274143302,0.052811214953271,0.160614122533749,0.019743925233645,0.187282450674974,0.125892834890966,0.116760124610592,0.184781931464174
4820000,0.154971784232365,0.066650829875519,0.123020954356846,0.029137136929461,0.180344605809129,0.033555186721992,0.174130082987552,0.055798962655602,0.16693153526971,0.107121576763485,0.179612863070539,0.052808298755187,0.160685062240664,0.019723858921162,0.188125518672199,0.126799585062241,0.116773651452282,0.184614315352697
4825000,0.155078756476684,0.066581761658031,0.12308,0.029106943005181,0.180454300518135,0.033521450777202,0.174167668393782,0.055746943005181,0.167036269430052,0.107010569948187,0.179779689119171,0.052819067357513,0.160767461139896,0.019703419689119,0.188966839378238,0.127704455958549,0.116807046632124,0.184444352331606
4830000,0.155208695652174,0.066512836438923,0.123144099378882,0.029076811594203,0.18048033126294,0.033486749482402,0.174260455486542,0.055710144927536,0.167106625258799,0.106899792960663,0.179968944099379,0.052814078674948,0.160845962732919,0.019683022774327,0.189806418219462,0.128607453416149,0.116875776397516,0.184288198757764
4835000,0.155311271975181,0.066444260599793,0.123201240951396,0.029046742502585,0.180543123061013,0.033453360910031,0.174275904860393,0.0556525336091,0.16719462254395,0.106789245087901,0.180120372285419,0.052769596690796,0.160939193381593,0.019662668045502,0.190644260599793,0.129508583247156,0.116936504653568,0.184157187176836
4840000,0.155385537190083,0.066376033057851,0.123249173553719,0.02901673553719,0.180546487603306,0.033418801652893,0.174330785123967,0.055595041322314,0.167236983471074,0.106678925619835,0.180265082644628,0.052717561983471,0.161003099173554,0.019642355371901,0.191480371900826,0.130407851239669,0.116985330578512,0.183995867768595
4845000,0.155451805985552,0.066309391124871,0.12329226006192,0.028990299277606,0.180549845201238,0.033384726522188,0.174381836945304,0.055537667698659,0.167294736842105,0.106568833849329,0.18042084623323,0.052706914344685,0.161126109391125,0.01962270381837,0.19231475748194,0.131305263157895,0.117037151702786,0.183879256965944
4850000,0.155508659793814,0.066241030927835,0.123328453608247,0.028960412371134,0.18058412371134,0.033350309278351,0.17442,0.055480412371134,0.167366597938144,0.106468865979381,0.180509072164949,0.052704329896907,0.161169896907217,0.019603092783505,0.193147422680412,0.132200824742268,0.117093402061856,0.183720206185567
4855000,0.155580844490216,0.066174871266735,0.123358393408857,0.028930587023687,0.180609062821833,0.03331596292482,0.174470030895984,0.055423480947477,0.167443460350155,0.106359217301751,0.18064675592173,0.052680741503605,0.161360865087539,0.019582904222451,0.193978372811534,0.133094541709578,0.117118228630278,0.183587641606591
4860000,0.155654526748971,0.066107201646091,0.123383333333333,0.028903703703704,0.18062695473251,0.033281687242798,0.174551234567901,0.055378806584362,0.167514609053498,0.106249794238683,0.180794238683128,0.052672839506173,0.161437448559671,0.019562962962963,0.194807613168724,0.133986419753086,0.117171399176955,0.18345658436214
4865000,0.15570668036999,0.066039876670093,0.123416855087359,0.028873997944502,0.180667420349435,0.033247482014389,0.174658992805755,0.055322302158273,0.167562795477903,0.106140596094553,0.180955395683453,0.052668448098664,0.161471942446043,0.019555190133607,0.195635149023638,0.134876464542652,0.117259403905447,0.18330318602261
4870000,0.155788911704312,0.065972073921971,0.123487063655031,0.028844353182752,0.180676796714579,0.033216221765914,0.174705338809035,0.055265503080082,0.167605954825462,0.106031622176591,0.181148459958932,0.05262546201232,0.161547433264887,0.019535112936345,0.196460985626283,0.135764681724846,0.117295482546201,0.183158521560575
4875000,0.155913435897436,0.065906666666667,0.123533128205128,0.028814769230769,0.180699487179487,0.033182153846154,0.174739076923077,0.055208820512821,0.167644923076923,0.105922871794872,0.181276102564103,0.052587282051282,0.161636717948718,0.019515076923077,0.197285128205128,0.136651076923077,0.117334564102564,0.183041641025641
4880000,0.155966393442623,0.065852868852459,0.12358012295082,0.028785245901639,0.180743647540984,0.033148155737705,0.174803278688525,0.055152254098361,0.167706352459016,0.105814344262295,0.18144487704918,0.052587295081967,0.161693237704918,0.019495081967213,0.198107581967213,0.137535655737705,0.117377663934426,0.18287868852459
4885000,0.156040327533265,0.065786693961106,0.123633572159672,0.028755783009212,0.180741658137155,0.033114227226203,0.17484483111566,0.055095803480041,0.167770522006141,0.105706038894575,0.181631115660184,0.052558444216991,0.161745957011259,0.019475742067554,0.19892835209826,0.138418423746162,0.117462436028659,0.182721801432958
4890000,0.156122494887526,0.065719427402863,0.123678323108384,0.028726380368098,0.180784049079755,0.033080572597137,0.174871574642127,0.055039468302659,0.167843353783231,0.105597955010225,0.181728629856851,0.05250736196319,0.16181226993865,0.019455828220859,0.199747443762781,0.139299386503068,0.117536400817996,0.182573210633947
4895000,0.15622226762002,0.065652298263534,0.1237164453524,0.028697446373851,0.18080102145046,0.033046782431052,0.174901940755873,0.054983248212462,0.167919509703779,0.105490091930541,0.181867415730337,0.052491930541369,0.161886823289071,0.01943595505618,0.200564862104188,0.140178549540347,0.117614504596527,0.182469050051073
4900000,0.156329387755102,0.065585918367347,0.123784285714286,0.028668163265306,0.180822040816326,0.033013265306123,0.174944489795918,0.054927142857143,0.167981836734694,0.105382448979592,0.181998979591837,0.052511836734694,0.162043673469388,0.01941612244898,0.201380612244898,0.141055918367347,0.117681836734694,0.182361224489796
