Step,run0-tac_rank2 - col rate other,run0-tac_rank2 - col rate self,run0-tac_rank4 - col rate other,run0-tac_rank4 - col rate self,run0-tac_rank9 - col rate other,run0-tac_rank9 - col rate self,run0-tac_rank8 - col rate other,run0-tac_rank8 - col rate self,run0-tac_rank5 - col rate other,run0-tac_rank5 - col rate self,run0-tac_rank1 - col rate other,run0-tac_rank1 - col rate self,run0-tac_rank0 - col rate other,run0-tac_rank0 - col rate self,run0-tac_rank3 - col rate other,run0-tac_rank3 - col rate self,run0-tac_rank7 - col rate other,run0-tac_rank7 - col rate self,run0-tac_rank6 - col rate other,run0-tac_rank6 - col rate self
1685000,0.118310979228487,0.384813056379822,0.24373471810089,0.327574480712166,0.24380296735905,0.144956083086053,0.234176854599407,0.258013056379822,0.217211869436202,0.292503857566766,undefined,undefined,0.272163204747774,0.255454005934718,0.191994658753709,0.200189910979228,0.174158456973294,0.379929970326409,0.203426706231454,0.353376854599407
1690000,0.118086982248521,0.385502958579882,0.243710059171598,0.327517159763314,0.243144970414201,0.145529585798817,0.23367100591716,0.258565680473373,0.21701124260355,0.292166863905325,undefined,undefined,0.272004733727811,0.255816568047337,0.191807692307692,0.200352662721893,0.174084615384615,0.379576923076923,0.202943195266272,0.353576331360947
1695000,0.117974631268437,0.38632802359882,0.243783480825959,0.327326843657817,0.242564601769912,0.145610029498525,0.233126253687316,0.258515634218289,0.21665604719764,0.291869026548673,undefined,undefined,0.271777581120944,0.255751032448378,0.191423598820059,0.200540412979351,0.173675516224189,0.379054277286136,0.202456637168142,0.35427610619469
1700000,0.117707058823529,0.386619411764706,0.244007058823529,0.32719,0.242202352941176,0.146162941176471,0.232614117647059,0.258848235294118,0.216562352941176,0.291644117647059,undefined,undefined,0.272086470588235,0.256747058823529,0.191236470588235,0.200751176470588,0.173306470588235,0.378971764705882,0.202038235294118,0.354968823529412
1705000,0.117404692082111,0.387275659824047,0.244342521994135,0.327006451612903,0.241493255131965,0.146082697947214,0.232140175953079,0.259102639296188,0.216291495601173,0.291251026392962,undefined,undefined,0.271777712609971,0.256826979472141,0.190908504398827,0.200676246334311,0.173014076246334,0.378726686217009,0.201841642228739,0.355491495601173
1710000,0.11730350877193,0.387887134502924,0.244651461988304,0.326916959064327,0.240845029239766,0.146590643274854,0.231591228070175,0.259486549707602,0.216211111111111,0.290854970760234,undefined,undefined,0.271777777777778,0.257482456140351,0.190692397660819,0.200663742690058,0.172545614035088,0.378446198830409,0.201363157894737,0.355616959064327
1715000,0.116981924198251,0.388532361516035,0.2448472303207,0.326837317784257,0.240318367346939,0.146948104956268,0.231067638483965,0.25965889212828,0.215990670553936,0.290366180758017,undefined,undefined,0.271520699708455,0.257445481049563,0.190462390670554,0.200707871720117,0.172483965014577,0.378303206997084,0.200957434402332,0.355826239067055
1720000,0.116887790697674,0.389426162790698,0.244820930232558,0.327042441860465,0.239801162790698,0.147392441860465,0.230505813953488,0.260241279069767,0.215671511627907,0.290209302325581,undefined,undefined,0.271426744186046,0.257911627906977,0.190433720930233,0.200758720930233,0.172205813953488,0.378089534883721,0.200637209302326,0.355960465116279
1725000,0.116612753623188,0.390314202898551,0.244994202898551,0.327004637681159,0.239333913043478,0.148126376811594,0.229947246376812,0.260548405797101,0.215331594202899,0.289924637681159,undefined,undefined,0.270892753623188,0.257767536231884,0.190075362318841,0.200664347826087,0.172046956521739,0.377912463768116,0.200506086956522,0.356416811594203
1730000,0.116324277456647,0.390820809248555,0.245168208092486,0.327374566473988,0.238642196531792,0.147982080924855,0.229422543352601,0.260817919075144,0.215215606936416,0.289431213872832,undefined,undefined,0.270493641618497,0.257887283236994,0.189784393063584,0.200905202312139,0.171612138728324,0.377868786127168,0.200205202312139,0.357315606936416
1735000,0.116138904899135,0.391398847262248,0.245076080691643,0.32774121037464,0.237968299711816,0.148262824207493,0.22887204610951,0.261047838616715,0.214936599423631,0.289133717579251,undefined,undefined,0.269937175792507,0.257664553314121,0.189450144092219,0.20124553314121,0.171454755043228,0.377711239193084,0.199812680115274,0.357935446685879
1740000,0.115982183908046,0.392187356321839,0.245111494252874,0.328264367816092,0.237305747126437,0.148241379310345,0.228366666666667,0.261118390804598,0.214904597701149,0.289096551724138,undefined,undefined,0.269547126436782,0.258381034482759,0.189154597701149,0.201381609195402,0.171098850574713,0.37742816091954,0.199498850574713,0.358713218390805
1745000,0.115814899713467,0.392883667621776,0.245437249283668,0.328409169054441,0.236625787965616,0.148059025787966,0.227819484240688,0.261308309455587,0.214669340974212,0.289129512893983,undefined,undefined,0.269077936962751,0.258571346704871,0.188904297994269,0.201556446991404,0.170761031518625,0.376881375358166,0.199244126074499,0.359110028653295
1750000,0.115609714285714,0.393462857142857,0.245646285714286,0.328557714285714,0.235976,0.148153142857143,0.227282857142857,0.261483428571429,0.214569714285714,0.288585714285714,undefined,undefined,0.268541714285714,0.258604571428571,0.188634285714286,0.201486285714286,0.170513142857143,0.376618285714286,0.199021714285714,0.359182285714286
1755000,0.11534358974359,0.393928774928775,0.245443304843305,0.329761253561254,0.235360113960114,0.148148148148148,0.226748717948718,0.262366951566952,0.214753276353276,0.288278062678063,undefined,undefined,0.268060968660969,0.258892877492877,0.18825754985755,0.201552136752137,0.170105413105413,0.376307692307692,0.198736182336182,0.359451851851852
1760000,0.115158522727273,0.394395454545455,0.245869318181818,0.330438068181818,0.234692045454545,0.148004545454545,0.226222727272727,0.263042613636364,0.215078409090909,0.288229545454545,undefined,undefined,0.267817613636364,0.259702272727273,0.188082954545455,0.201105681818182,0.169928977272727,0.375892045454545,0.198550568181818,0.359761931818182
1765000,0.114847592067989,0.394417563739377,0.246035127478754,0.330958073654391,0.234027195467422,0.147909915014164,0.225688385269122,0.26373597733711,0.214904815864023,0.28788895184136,undefined,undefined,0.267534277620397,0.260499716713881,0.187795467422096,0.201166005665722,0.169685552407932,0.375802266288952,0.198588101983003,0.36030821529745
1770000,0.114581920903955,0.394499435028249,0.24579604519774,0.331618644067797,0.233366101694915,0.147697740112994,0.225148587570621,0.264793220338983,0.214553107344633,0.287653107344633,undefined,undefined,0.267446892655367,0.261236723163842,0.187398870056497,0.201172316384181,0.169301694915254,0.375349152542373,0.198428248587571,0.360573446327684
1775000,0.11428,0.394405070422535,0.245895211267606,0.33248,0.23271323943662,0.147554366197183,0.224651830985915,0.265167887323944,0.214315492957746,0.287399436619718,undefined,undefined,0.267247887323944,0.26215661971831,0.187061408450704,0.201172394366197,0.16896,0.37511661971831,0.198235492957747,0.360868169014084
1780000,0.114115730337079,0.394302247191011,0.246047191011236,0.333229213483146,0.232061235955056,0.14744606741573,0.22411404494382,0.265953370786517,0.214102808988764,0.287008426966292,undefined,undefined,0.267210112359551,0.262986516853933,0.186852808988764,0.201014606741573,0.168769662921348,0.374937078651685,0.198171348314607,0.360907865168539
1785000,0.113832492997199,0.39513837535014,0.246244817927171,0.333889635854342,0.231452100840336,0.14746162464986,0.223592156862745,0.266331092436975,0.213988235294118,0.286828571428571,undefined,undefined,0.266989355742297,0.263867787114846,0.186487955182073,0.200992156862745,0.168473949579832,0.374573669467787,0.197944537815126,0.361587114845938
1790000,0.113570391061453,0.395537988826816,0.246223463687151,0.334457541899441,0.230806145251397,0.147341899441341,0.223075418994413,0.267358100558659,0.214157541899441,0.286734636871508,undefined,undefined,0.266698324022346,0.264589944134078,0.186150279329609,0.201056983240223,0.168125139664805,0.374218994413408,0.197902234636871,0.362471508379888
1795000,0.11334930362117,0.39608635097493,0.246325905292479,0.334887465181058,0.2301643454039,0.147238440111421,0.222553203342618,0.26814651810585,0.214438440111421,0.287044568245125,undefined,undefined,0.266377715877437,0.265178272980501,0.185759331476323,0.201074094707521,0.167948189415042,0.373888022284123,0.197748189415042,0.362773259052925
1800000,0.113293333333333,0.396633888888889,0.246477777777778,0.335362222222222,0.229526111111111,0.146983888888889,0.222091111111111,0.269339444444444,0.214204444444444,0.287065555555556,undefined,undefined,0.266065,0.266125,0.185471666666667,0.201041111111111,0.167581666666667,0.373496111111111,0.197593333333333,0.363502777777778
1805000,0.113115235457064,0.396863157894737,0.24655512465374,0.335750138504155,0.228893074792244,0.146818836565097,0.221560664819945,0.270305817174515,0.214298614958449,0.287128531855956,undefined,undefined,0.26567811634349,0.266834349030471,0.185308587257618,0.20101163434903,0.167404986149584,0.373207756232687,0.197269252077562,0.364031578947368
1810000,0.112827071823204,0.396826519337017,0.246567403314917,0.33604861878453,0.228260773480663,0.146560773480663,0.221048066298342,0.270898342541436,0.214237016574586,0.287046408839779,undefined,undefined,0.26515138121547,0.267502762430939,0.184931491712707,0.201245303867403,0.167070718232044,0.373050828729282,0.197067955801105,0.36445138121547
1815000,0.11263085399449,0.39652782369146,0.246877134986226,0.336138292011019,0.227632506887052,0.14636694214876,0.220529476584022,0.271651790633609,0.214211019283747,0.286850688705234,undefined,undefined,0.264584022038567,0.268139944903581,0.184578512396694,0.201184022038567,0.166693663911846,0.373012121212121,0.196714049586777,0.364799449035813
1820000,0.112390659340659,0.39675,0.246882967032967,0.336365384615385,0.22700989010989,0.146232967032967,0.220007692307692,0.272573626373626,0.214185714285714,0.286702197802198,undefined,undefined,0.263992307692308,0.268793956043956,0.18427032967033,0.201174175824176,0.166381868131868,0.372668681318681,0.196366483516484,0.365018131868132
1825000,0.112353424657534,0.396688767123288,0.246953424657534,0.336373698630137,0.22639397260274,0.146245479452055,0.219498630136986,0.273387397260274,0.214407123287671,0.286756164383562,undefined,undefined,0.263427945205479,0.269807123287671,0.184039452054794,0.201381369863014,0.166220273972603,0.372475616438356,0.196123287671233,0.365173698630137
1830000,0.112192349726776,0.396692896174863,0.247046994535519,0.33644262295082,0.225778142076503,0.146135519125683,0.21897868852459,0.27397868852459,0.214517486338798,0.286779781420765,undefined,undefined,0.262933333333333,0.270628415300546,0.183675956284153,0.201416393442623,0.166027322404372,0.372254098360656,0.195799453551913,0.365506557377049
1835000,0.112089918256131,0.396108991825613,0.24725340599455,0.336457220708447,0.225164032697548,0.146055585831063,0.218548773841962,0.275097547683924,0.21468446866485,0.286628882833787,undefined,undefined,0.262231607629428,0.271603814713896,0.183288283378747,0.201349863760218,0.165880108991826,0.372009264305177,0.195451226158038,0.365979291553133
1840000,0.111819565217391,0.396295652173913,0.247472282608696,0.336811956521739,0.224552173913043,0.145877717391304,0.218101630434783,0.276310869565217,0.214650543478261,0.286526086956522,undefined,undefined,0.261925543478261,0.272745652173913,0.182989673913043,0.20126902173913,0.165692391304348,0.371960326086956,0.195371739130435,0.366799456521739
1845000,0.111584281842818,0.396576151761518,0.247487804878049,0.336980487804878,0.223945257452574,0.145757181571816,0.217605962059621,0.277121951219512,0.214816260162602,0.286531165311653,undefined,undefined,0.261462330623306,0.27319512195122,0.182649322493225,0.201117615176152,0.165330081300813,0.371713279132791,0.194938753387534,0.367492140921409
1850000,0.111334054054054,0.39686,0.247581621621622,0.33708,0.22334,0.145783783783784,0.217095135135135,0.278024864864865,0.214861081081081,0.286672432432432,undefined,undefined,0.260777837837838,0.273867567567568,0.182305405405405,0.201094054054054,0.165279459459459,0.371555675675676,0.194659459459459,0.368117297297297
1855000,0.111106738544474,0.396658760107817,0.247826954177898,0.337267924528302,0.222738005390836,0.145809164420485,0.216592452830189,0.279114824797844,0.214956334231806,0.286608625336927,undefined,undefined,0.260298652291105,0.274680323450135,0.18193423180593,0.201401617250674,0.164957412398922,0.371369272237197,0.194444204851752,0.36866576819407
1860000,0.111015053763441,0.396779032258064,0.247967204301075,0.33734623655914,0.222144623655914,0.145808602150538,0.216081182795699,0.279962365591398,0.215145698924731,0.286656451612903,undefined,undefined,0.259623655913978,0.274995698924731,0.181613440860215,0.201267741935484,0.164862365591398,0.371180107526882,0.194179569892473,0.369198387096774
1865000,0.110849329758713,0.396287399463807,0.248071849865952,0.337442895442359,0.221549061662198,0.145643431635389,0.215565147453083,0.281026809651475,0.215405361930295,0.287114209115281,undefined,undefined,0.25909490616622,0.275525469168901,0.181259517426274,0.201331903485255,0.164573726541555,0.370953351206434,0.193848793565684,0.369703485254692
1870000,0.110631550802139,0.396623529411765,0.248124598930481,0.337533689839572,0.220956684491979,0.1455064171123,0.215091443850267,0.281820320855615,0.215879144385027,0.287325668449198,undefined,undefined,0.258752941176471,0.276351871657754,0.180913368983957,0.201321390374332,0.164567379679144,0.370712834224599,0.19367486631016,0.369951871657754
1875000,0.110396266666667,0.396426133333333,0.248408533333333,0.337663466666667,0.220367466666667,0.145426133333333,0.214646933333333,0.282668266666667,0.216754133333333,0.287829866666667,undefined,undefined,0.258181866666667,0.276739733333333,0.180589333333333,0.201378133333333,0.164429333333333,0.3704192,0.193344533333333,0.370254933333333
1880000,0.110375531914894,0.39613085106383,0.248566489361702,0.337754255319149,0.219782446808511,0.145367553191489,0.214326063829787,0.28355585106383,0.217152127659574,0.288215957446808,undefined,undefined,0.257844680851064,0.277688829787234,0.180318617021277,0.201202659574468,0.164586170212766,0.370198404255319,0.193202659574468,0.370945212765957
1885000,0.110151724137931,0.396219628647215,0.248698673740053,0.337876923076923,0.2192,0.145341644562334,0.21384350132626,0.284061538461538,0.217488063660477,0.2888,undefined,undefined,0.257433952254642,0.278522546419098,0.179976657824934,0.20110875331565,0.16444350132626,0.370474801061008,0.192906100795756,0.371275862068965
1890000,0.110060317460317,0.395980423280423,0.248520105820106,0.337919047619048,0.218620105820106,0.145251322751323,0.21335291005291,0.284924867724868,0.218395238095238,0.289060317460317,undefined,undefined,0.257012698412698,0.279288888888889,0.179621164021164,0.201105291005291,0.16415873015873,0.370344444444444,0.192649206349206,0.371719047619048
1895000,0.109968865435356,0.396284432717678,0.248583113456464,0.337924538258575,0.21804327176781,0.145166226912929,0.212892875989446,0.285717678100264,0.218998944591029,0.289508179419525,undefined,undefined,0.256681794195251,0.280163060686016,0.179236411609499,0.201109234828496,0.164149868073879,0.370255936675462,0.192669656992084,0.372303957783641
1900000,0.109712631578947,0.39655052631579,0.248568421052632,0.338091578947368,0.21747,0.145083157894737,0.21242,0.286804210526316,0.219742631578947,0.290152631578947,undefined,undefined,0.256157368421053,0.280629473684211,0.178854210526316,0.201163157894737,0.163905263157895,0.370059473684211,0.192324210526316,0.372492105263158
1905000,0.109699737532808,0.396742782152231,0.248582152230971,0.338340157480315,0.216899212598425,0.145034645669291,0.211975328083989,0.287375328083989,0.22061312335958,0.290847244094488,undefined,undefined,0.255552755905512,0.280956955380577,0.178509186351706,0.20126719160105,0.163643569553806,0.369971128608924,0.191971653543307,0.373183727034121
1910000,0.109556020942408,0.39708219895288,0.248530890052356,0.338457068062827,0.216331413612565,0.144889005235602,0.211560209424084,0.288181151832461,0.221437172774869,0.291456020942408,undefined,undefined,0.255150785340314,0.281982722513089,0.178207853403141,0.201114136125654,0.163614659685864,0.370094240837696,0.191839267015707,0.373230366492147
1915000,0.109460574412533,0.397465274151436,0.248517493472585,0.33868772845953,0.215766579634465,0.144797389033943,0.21108772845953,0.289468407310705,0.222164490861619,0.291854830287206,undefined,undefined,0.254791122715405,0.282760313315927,0.177832375979112,0.201086684073107,0.163487206266319,0.37009817232376,0.1916,0.373281462140992
1920000,0.109384895833333,0.397636458333333,0.248628645833333,0.338975520833333,0.215206770833333,0.144624479166667,0.210657291666667,0.290027604166667,0.2229484375,0.292309375,undefined,undefined,0.254578645833333,0.2836765625,0.177483333333333,0.201371875,0.16330625,0.369961979166667,0.191274479166667,0.373458854166667
1925000,0.109192727272727,0.397531948051948,0.248686753246753,0.339368831168831,0.214648311688312,0.144706493506494,0.210190649350649,0.290747532467532,0.223265454545455,0.292682597402597,undefined,undefined,0.254270649350649,0.284727272727273,0.177131948051948,0.201367272727273,0.163214025974026,0.370003636363636,0.190885194805195,0.373578181818182
1930000,0.108966839378238,0.398126424870466,0.248802590673575,0.339820207253886,0.214092227979275,0.144721761658031,0.209736787564767,0.291879792746114,0.223559067357513,0.293412435233161,undefined,undefined,0.253935233160622,0.285613471502591,0.176825388601036,0.201334715025907,0.162904663212435,0.369674611398964,0.190944041450777,0.37339067357513
1935000,0.108787596899225,0.398271317829457,0.248915762273902,0.340548837209302,0.213539018087855,0.144528682170543,0.209267700258398,0.292921963824289,0.224186563307494,0.294009819121447,undefined,undefined,0.253605167958656,0.286159689922481,0.176479586563308,0.201429974160207,0.162618604651163,0.369532299741602,0.190677002583979,0.373665633074935
1940000,0.108674742268041,0.398489175257732,0.24915824742268,0.340827319587629,0.212989175257732,0.144465463917526,0.208787628865979,0.293613402061856,0.225069587628866,0.29439175257732,undefined,undefined,0.253155670103093,0.287105154639175,0.176165979381443,0.20139587628866,0.162368556701031,0.369309278350515,0.19054175257732,0.373076804123711
1945000,0.108479177377892,0.398660668380463,0.249349100257069,0.341155784061697,0.212441645244216,0.144318251928021,0.208308997429306,0.294494087403599,0.225219023136247,0.294298200514139,undefined,undefined,0.252899742930591,0.287888431876607,0.175894087403599,0.201386118251928,0.162088946015424,0.369203084832905,0.190309511568123,0.37285501285347
1950000,0.108356923076923,0.398741025641026,0.24953282051282,0.341497948717949,0.211898974358974,0.144302564102564,0.207844102564103,0.294964615384615,0.22592358974359,0.294520512820513,undefined,undefined,0.252687692307692,0.288750256410256,0.175569743589744,0.201428205128205,0.161981538461538,0.36899282051282,0.190036923076923,0.372793846153846
1955000,0.108255242966752,0.399214322250639,0.249771867007673,0.342025063938619,0.211357033248082,0.144201534526854,0.207444501278772,0.295050127877238,0.226508439897698,0.295165728900256,undefined,undefined,0.252213810741688,0.289411764705882,0.175233759590793,0.201401534526854,0.161938618925831,0.368728900255754,0.189750895140665,0.372962148337596
1960000,0.108117857142857,0.39940612244898,0.250080102040816,0.342445408163265,0.21081887755102,0.14427193877551,0.206989795918367,0.296000510204082,0.226886734693878,0.295426020408163,undefined,undefined,0.252044897959184,0.290440306122449,0.174907142857143,0.201235714285714,0.161752551020408,0.368469387755102,0.189459183673469,0.372722448979592
1965000,0.107950636132316,0.399719083969466,0.250486513994911,0.342866157760814,0.210282442748092,0.144205089058524,0.206560305343511,0.296786259541985,0.227559287531807,0.295991857506361,undefined,undefined,0.251664122137405,0.290976081424936,0.17459796437659,0.201131297709924,0.161672773536896,0.368258015267176,0.189192366412214,0.372331297709924
1970000,0.107905076142132,0.39985076142132,0.250940609137056,0.342974111675127,0.209749746192893,0.144121319796954,0.206148730964467,0.29783654822335,0.227790862944162,0.296656345177665,undefined,undefined,0.251569543147208,0.29195076142132,0.174262436548223,0.201302538071066,0.161497461928934,0.368036040609137,0.188962944162437,0.372233502538071
1975000,0.107789367088608,0.399538734177215,0.251212151898734,0.343136202531646,0.209219746835443,0.144315443037975,0.205728607594937,0.29864,0.228386329113924,0.297530126582278,undefined,undefined,0.25146329113924,0.292729620253165,0.173953924050633,0.20130835443038,0.161309367088608,0.36780253164557,0.188732658227848,0.372226835443038
1980000,0.107705555555556,0.399286868686869,0.251512121212121,0.343237373737374,0.208692929292929,0.144335353535354,0.205319696969697,0.299067171717172,0.228869696969697,0.298078282828283,undefined,undefined,0.251371212121212,0.293869696969697,0.173718181818182,0.20110505050505,0.161425757575758,0.367422727272727,0.188423232323232,0.371895454545455
1985000,0.107728463476071,0.400069521410579,0.25191435768262,0.343035768261965,0.208168261964735,0.144236272040302,0.204861460957179,0.299371284634761,0.229143073047859,0.29843879093199,undefined,undefined,0.251176322418136,0.294874559193955,0.173381360201511,0.201050881612091,0.161287153652393,0.367369269521411,0.188137027707809,0.372017632241814
1990000,0.107677889447236,0.400374371859297,0.252367336683417,0.342853768844221,0.207646733668342,0.144227135678392,0.20445175879397,0.299753768844221,0.229706532663317,0.299057286432161,undefined,undefined,0.251007537688442,0.295802010050251,0.173058291457286,0.200879899497487,0.161046231155779,0.36718743718593,0.187861306532663,0.371837688442211
1995000,0.107542355889724,0.40090977443609,0.252574436090226,0.342676691729323,0.207126315789474,0.144163909774436,0.204024060150376,0.300254135338346,0.229978446115288,0.299488721804511,undefined,undefined,0.250894736842105,0.296190977443609,0.172834085213033,0.200682706766917,0.160863157894737,0.36688320802005,0.187640100250627,0.372274185463659
2000000,0.107474,0.4008665,0.252717,0.3422765,0.2066095,0.144224,0.203611,0.300476,0.230826,0.300288,undefined,undefined,0.25056,0.297108,0.172586,0.2004365,0.161077,0.366687,0.187341,0.37238
2005000,0.107280798004988,0.400508728179551,0.252731670822943,0.342120698254364,0.206094264339152,0.144182044887781,0.203199501246883,0.300650374064838,0.231572069825436,0.300565586034913,undefined,undefined,0.250093266832918,0.298013965087282,0.172245386533666,0.200733167082294,0.161172568578554,0.366389027431421,0.187124688279302,0.372768578553616
2010000,0.107109452736318,0.400238805970149,0.252705472636816,0.341945771144279,0.205581592039801,0.144197014925373,0.202845771144279,0.300746766169154,0.232096019900497,0.300768656716418,undefined,undefined,0.249742786069652,0.298549751243781,0.171895024875622,0.200948258706468,0.16111592039801,0.366029353233831,0.187023880597015,0.373412935323383
2015000,0.106872456575682,0.400429776674938,0.252726550868486,0.341585607940447,0.205072456575682,0.144138461538462,0.202443672456576,0.301109677419355,0.232469478908189,0.301327047146402,undefined,undefined,0.249710669975186,0.299639702233251,0.171633250620347,0.200940446650124,0.160877915632754,0.365530024813896,0.186800992555831,0.373871960297767
2020000,0.106690594059406,0.400369801980198,0.252726237623762,0.341234158415842,0.204565841584158,0.144117821782178,0.202082178217822,0.301101485148515,0.232930198019802,0.301921782178218,undefined,undefined,0.249603465346535,0.300265346534653,0.171336633663366,0.201076237623762,0.160717326732673,0.364908415841584,0.186537623762376,0.374514851485148
2025000,0.106578271604938,0.400371358024691,0.252723456790123,0.340956543209877,0.204060740740741,0.144025679012346,0.201675061728395,0.301050864197531,0.233484444444444,0.302517530864197,undefined,undefined,0.249398024691358,0.300894814814815,0.170974320987654,0.201175802469136,0.160540740740741,0.364488395061728,0.186257283950617,0.375033580246914
2030000,0.106492610837438,0.400428078817734,0.252688177339901,0.340851231527094,0.203559113300493,0.144010837438424,0.201337438423645,0.300853694581281,0.233869458128079,0.302881773399015,undefined,undefined,0.249397536945813,0.301473399014778,0.170647290640394,0.20135763546798,0.160251231527094,0.364035467980296,0.186012807881773,0.375018226600985
2035000,0.106493857493858,0.400655036855037,0.252671744471744,0.340678132678133,0.203058968058968,0.144130221130221,0.20096855036855,0.301008845208845,0.234062899262899,0.303130712530713,undefined,undefined,0.249180343980344,0.302142997542998,0.170356756756757,0.201339557739558,0.160037837837838,0.363437346437346,0.185852088452088,0.375236363636364
2040000,0.106475490196078,0.400813235294118,0.252715196078431,0.340557352941176,0.202561764705882,0.144070588235294,0.200566666666667,0.300882352941176,0.234192647058824,0.303385294117647,undefined,undefined,0.249125980392157,0.302820588235294,0.170044607843137,0.201723039215686,0.159930392156863,0.362726470588235,0.185641176470588,0.37539068627451
2045000,0.106285574572127,0.400656723716381,0.252767726161369,0.34039608801956,0.202066503667482,0.144034229828851,0.20018141809291,0.300502200488998,0.234492909535452,0.303880195599022,undefined,undefined,0.248925183374083,0.303336430317848,0.169699755501222,0.201951589242054,0.159658190709046,0.362175550122249,0.185431295843521,0.375518337408313
2050000,0.106238536585366,0.400292682926829,0.25292243902439,0.340398536585366,0.201574146341463,0.144232682926829,0.199801463414634,0.300065853658537,0.234430243902439,0.304230731707317,undefined,undefined,0.248634146341463,0.304020975609756,0.16933512195122,0.201819024390244,0.15955756097561,0.361803414634146,0.185308780487805,0.375863902439024
2055000,0.106042822384428,0.400130900243309,0.253052554744526,0.340502676399027,0.201086131386861,0.14434403892944,0.199455474452555,0.300013625304136,0.234929440389294,0.30481800486618,undefined,undefined,0.248260827250608,0.304652554744526,0.169040389294404,0.201822384428224,0.159232116788321,0.361373236009732,0.185403406326034,0.376166909975669
2060000,0.10586213592233,0.400100485436893,0.253008252427184,0.340543203883495,0.200598058252427,0.144594174757282,0.199108252427184,0.299718446601942,0.235049514563107,0.30510145631068,undefined,undefined,0.248213106796116,0.305062621359223,0.168731067961165,0.201740776699029,0.159211650485437,0.360932038834951,0.185190776699029,0.376576699029126
2065000,0.105838740920097,0.400095399515738,0.253210169491525,0.340737530266344,0.200112832929782,0.144678450363196,0.198730750605327,0.300191767554479,0.235252300242131,0.305414043583535,undefined,undefined,0.247950605326876,0.305269733656174,0.168441162227603,0.201884745762712,0.159030024213075,0.360676513317191,0.184945278450363,0.377136561743341
2070000,0.105673913043478,0.400118357487923,0.253409178743961,0.340894202898551,0.199630917874396,0.144796618357488,0.198362801932367,0.300321256038647,0.235887922705314,0.305546859903382,undefined,undefined,0.247765217391304,0.305902898550725,0.168147342995169,0.202038647342995,0.158886956521739,0.360285990338164,0.18470193236715,0.377565217391304
2075000,0.105627951807229,0.399896867469879,0.253546024096386,0.340934939759036,0.199150361445783,0.145037590361446,0.197966265060241,0.300504578313253,0.236344578313253,0.305626024096386,undefined,undefined,0.247555662650602,0.30624578313253,0.167881445783133,0.202513734939759,0.158650120481928,0.360152289156626,0.184494457831325,0.377789879518072
2080000,0.105460096153846,0.399909134615385,0.253622115384615,0.341149519230769,0.198702403846154,0.145328846153846,0.197595673076923,0.300420192307692,0.236925480769231,0.305777884615385,undefined,undefined,0.247468269230769,0.306916826923077,0.167603846153846,0.20290625,0.158460576923077,0.359630288461538,0.184346634615385,0.378107211538462
2085000,0.105495443645084,0.399552997601918,0.2534896882494,0.341242206235012,0.198225899280576,0.14553381294964,0.197204316546763,0.300317985611511,0.237369784172662,0.306031654676259,undefined,undefined,0.247297362110312,0.307441726618705,0.167381294964029,0.202980815347722,0.158394244604317,0.359087290167866,0.184114148681055,0.378717985611511
2090000,0.1053995215311,0.399552153110048,0.253534928229665,0.341278468899521,0.197755980861244,0.145518181818182,0.19682966507177,0.300446889952153,0.238267942583732,0.306515311004785,undefined,undefined,0.247243540669856,0.307764114832536,0.167180861244019,0.202921531100478,0.158284210526316,0.358783253588517,0.183848325358852,0.37897033492823
2095000,0.105206205250597,0.399347494033413,0.253518854415274,0.341490214797136,0.197284009546539,0.145874940334129,0.196438663484487,0.300369451073986,0.238709307875895,0.306850596658711,undefined,undefined,0.247070167064439,0.308178997613365,0.166990930787589,0.203044868735084,0.158077326968974,0.358630071599045,0.18368353221957,0.379045823389021
2100000,0.104983333333333,0.399061428571429,0.253305714285714,0.341661904761905,0.196816190476191,0.146346666666667,0.196071428571429,0.300987142857143,0.239109523809524,0.307209523809524,undefined,undefined,0.246849523809524,0.308367619047619,0.166870952380952,0.20290619047619,0.157850952380952,0.35821619047619,0.183474761904762,0.379035714285714
2105000,0.104989548693587,0.39884703087886,0.253291211401425,0.341967695961995,0.196348693586698,0.146563895486936,0.195715439429929,0.30110783847981,0.239728741092637,0.307349643705463,undefined,undefined,0.246607600950119,0.308684085510689,0.166654156769596,0.203099762470309,0.157600475059382,0.358002850356294,0.183207600950119,0.379388598574822
2110000,0.105135071090047,0.398422748815166,0.253162085308057,0.342094312796209,0.195884360189573,0.146900473933649,0.195362559241706,0.301391943127962,0.240377251184834,0.307272511848341,undefined,undefined,0.246410426540284,0.308909952606635,0.166402369668246,0.203435071090047,0.157389573459716,0.357721800947867,0.183049289099526,0.379624644549763
2115000,0.105200945626478,0.398112056737589,0.253038770685579,0.342215130023641,0.195421749408983,0.147156973995272,0.195056264775414,0.30152671394799,0.240652482269504,0.307224586288416,undefined,undefined,0.246114893617021,0.309058156028369,0.166339952718676,0.203585342789598,0.157315839243499,0.357314420803782,0.18291158392435,0.379644444444444
2120000,0.105212735849057,0.397912735849057,0.253096226415094,0.342458018867925,0.194966981132076,0.147508962264151,0.194696698113208,0.301580188679245,0.241583018867924,0.307728773584906,undefined,undefined,0.246102358490566,0.309665566037736,0.166140566037736,0.204184433962264,0.157170754716981,0.356690566037736,0.182761320754717,0.380007547169811
