,Rank,Episode,ep_len,Alpha,rolling mean
778,4,71,201,0.0,201.0
779,4,72,201,0.0,201.0
780,4,73,201,0.0,201.0
781,4,74,201,0.0,201.0
782,4,75,201,0.0,201.0
783,4,76,201,0.0,201.0
784,4,77,201,0.0,201.0
785,4,78,201,0.0,201.0
786,4,79,201,0.0,201.0
787,4,80,201,0.0,201.0
788,4,81,201,0.0,201.0
789,4,82,201,0.0,201.0
790,4,83,201,0.0,201.0
791,4,84,201,0.0,201.0
792,4,85,201,0.0,201.0
793,4,86,201,0.0,201.0
794,4,87,201,0.0,201.0
795,4,88,201,0.0,201.0
796,4,89,201,0.0,201.0
797,4,90,201,0.0,201.0
798,4,91,201,0.0,201.0
799,4,92,201,0.0,201.0
800,4,93,201,0.0,201.0
801,4,94,201,0.0,201.0
802,4,95,201,0.0,201.0
803,4,96,201,0.0,201.0
804,4,97,201,0.0,201.0
805,4,98,201,0.0,201.0
806,4,99,201,0.0,201.0
807,4,100,201,0.0,201.0
808,6,0,201,0.0,201.0
809,6,1,201,0.0,201.0
810,6,2,201,0.0,201.0
811,6,3,201,0.0,201.0
812,6,4,201,0.0,201.0
813,6,5,201,0.0,201.0
814,6,6,201,0.0,201.0
815,6,7,201,0.0,201.0
816,6,8,201,0.0,201.0
817,6,9,201,0.0,201.0
818,6,10,201,0.0,201.0
819,6,11,201,0.0,201.0
820,6,12,201,0.0,201.0
821,6,13,201,0.0,201.0
822,6,14,201,0.0,201.0
823,6,15,201,0.0,201.0
824,6,16,201,0.0,201.0
825,6,17,201,0.0,201.0
826,6,18,201,0.0,201.0
827,6,19,201,0.0,201.0
828,6,20,201,0.0,201.0
829,6,21,201,0.0,201.0
830,6,22,201,0.0,201.0
831,6,23,201,0.0,201.0
832,6,24,201,0.0,201.0
833,6,25,201,0.0,201.0
834,6,26,201,0.0,201.0
835,6,27,201,0.0,201.0
836,6,28,201,0.0,201.0
837,6,29,201,0.0,201.0
838,6,30,201,0.0,201.0
839,6,31,201,0.0,201.0
840,6,32,201,0.0,201.0
841,6,33,201,0.0,201.0
842,6,34,201,0.0,201.0
843,6,35,201,0.0,201.0
844,6,36,201,0.0,201.0
845,6,37,201,0.0,201.0
846,6,38,201,0.0,201.0
847,6,39,201,0.0,201.0
848,6,40,201,0.0,201.0
849,6,41,201,0.0,201.0
850,6,42,201,0.0,201.0
851,6,43,201,0.0,201.0
852,6,44,201,0.0,201.0
853,6,45,201,0.0,201.0
854,6,46,201,0.0,201.0
855,6,47,201,0.0,201.0
856,6,48,201,0.0,201.0
857,6,49,201,0.0,201.0
858,6,50,201,0.0,201.0
859,6,51,201,0.0,201.0
860,6,52,201,0.0,201.0
861,6,53,201,0.0,201.0
862,6,54,201,0.0,201.0
863,6,55,201,0.0,201.0
864,6,56,201,0.0,201.0
865,6,57,201,0.0,201.0
866,6,58,201,0.0,201.0
867,6,59,201,0.0,201.0
868,6,60,201,0.0,201.0
869,6,61,201,0.0,201.0
870,6,62,201,0.0,201.0
871,6,63,201,0.0,201.0
872,6,64,201,0.0,201.0
873,6,65,201,0.0,201.0
874,6,66,201,0.0,201.0
875,6,67,201,0.0,201.0
876,6,68,201,0.0,201.0
877,6,69,201,0.0,201.0
878,6,70,201,0.0,201.0
879,6,71,201,0.0,201.0
880,6,72,201,0.0,201.0
881,6,73,201,0.0,201.0
882,6,74,201,0.0,201.0
883,6,75,201,0.0,201.0
884,6,76,201,0.0,201.0
885,6,77,201,0.0,201.0
886,6,78,201,0.0,201.0
887,6,79,201,0.0,201.0
888,6,80,201,0.0,201.0
889,6,81,201,0.0,201.0
890,6,82,201,0.0,201.0
891,6,83,201,0.0,201.0
892,6,84,201,0.0,201.0
893,6,85,201,0.0,201.0
894,6,86,201,0.0,201.0
895,6,87,201,0.0,201.0
896,6,88,201,0.0,201.0
897,6,89,201,0.0,201.0
898,6,90,201,0.0,201.0
899,6,91,201,0.0,201.0
900,6,92,201,0.0,201.0
901,6,93,201,0.0,201.0
902,6,94,201,0.0,201.0
903,6,95,201,0.0,201.0
904,6,96,201,0.0,201.0
905,6,97,201,0.0,201.0
906,6,98,201,0.0,201.0
907,6,99,201,0.0,201.0
908,6,100,201,0.0,201.0
909,0,0,201,0.0,201.0
910,0,1,201,0.0,201.0
911,0,2,201,0.0,201.0
912,0,3,201,0.0,201.0
913,0,4,201,0.0,201.0
914,0,5,201,0.0,201.0
915,0,6,201,0.0,201.0
916,0,7,201,0.0,201.0
917,0,8,201,0.0,201.0
918,0,9,201,0.0,201.0
919,0,10,201,0.0,201.0
920,0,11,201,0.0,201.0
921,0,12,201,0.0,201.0
922,0,13,201,0.0,201.0
923,0,14,201,0.0,201.0
924,0,15,201,0.0,201.0
925,0,16,201,0.0,201.0
926,0,17,201,0.0,201.0
927,0,18,201,0.0,201.0
928,0,19,201,0.0,201.0
929,0,20,201,0.0,201.0
930,0,21,201,0.0,201.0
931,0,22,201,0.0,201.0
932,0,23,201,0.0,201.0
933,0,24,201,0.0,201.0
934,0,25,201,0.0,201.0
935,0,26,201,0.0,201.0
936,0,27,201,0.0,201.0
937,0,28,201,0.0,201.0
938,0,29,201,0.0,201.0
939,0,30,201,0.0,201.0
940,0,31,201,0.0,201.0
941,0,32,201,0.0,201.0
942,0,33,201,0.0,201.0
943,0,34,201,0.0,201.0
944,0,35,201,0.0,201.0
945,0,36,201,0.0,201.0
946,0,37,201,0.0,201.0
947,0,38,201,0.0,201.0
948,0,39,201,0.0,201.0
949,0,40,201,0.0,201.0
950,0,41,201,0.0,201.0
951,0,42,201,0.0,201.0
952,0,43,201,0.0,201.0
953,0,44,201,0.0,201.0
954,0,45,201,0.0,201.0
955,0,46,201,0.0,201.0
956,0,47,201,0.0,201.0
957,0,48,201,0.0,201.0
958,0,49,201,0.0,201.0
959,0,50,201,0.0,201.0
960,0,51,201,0.0,201.0
961,0,52,201,0.0,201.0
962,0,53,201,0.0,201.0
963,0,54,201,0.0,201.0
964,0,55,201,0.0,201.0
965,0,56,201,0.0,201.0
966,0,57,201,0.0,201.0
967,0,58,201,0.0,201.0
968,0,59,201,0.0,201.0
969,0,60,201,0.0,201.0
970,0,61,201,0.0,201.0
971,0,62,201,0.0,201.0
972,0,63,201,0.0,201.0
973,0,64,201,0.0,201.0
974,0,65,201,0.0,201.0
975,0,66,201,0.0,201.0
976,0,67,201,0.0,201.0
977,0,68,201,0.0,201.0
978,0,69,201,0.0,201.0
979,0,70,201,0.0,201.0
980,0,71,201,0.0,201.0
981,0,72,201,0.0,201.0
982,0,73,201,0.0,201.0
983,0,74,201,0.0,201.0
984,0,75,201,0.0,201.0
985,0,76,201,0.0,201.0
986,0,77,201,0.0,201.0
987,0,78,201,0.0,201.0
988,0,79,201,0.0,201.0
989,0,80,201,0.0,201.0
990,0,81,201,0.0,201.0
991,0,82,201,0.0,201.0
992,0,83,201,0.0,201.0
993,0,84,201,0.0,201.0
994,0,85,201,0.0,201.0
995,0,86,201,0.0,201.0
996,0,87,201,0.0,201.0
997,0,88,201,0.0,201.0
998,0,89,201,0.0,201.0
999,0,90,201,0.0,201.0
1000,0,91,201,0.0,201.0
1001,0,92,201,0.0,201.0
1002,0,93,201,0.0,201.0
1003,0,94,201,0.0,201.0
1004,0,95,201,0.0,201.0
1005,0,96,201,0.0,201.0
1006,0,97,201,0.0,201.0
1007,0,98,201,0.0,201.0
1008,0,99,201,0.0,201.0
1009,0,100,201,0.0,201.0
