,Rank,Episode,ep_len,Alpha,rolling mean
1438,2,310,201,0.0,201.0
1439,2,320,201,0.0,201.0
1440,2,330,201,0.0,201.0
1441,2,340,201,0.0,201.0
1442,2,350,201,0.0,201.0
1443,2,360,201,0.0,201.0
1444,2,370,201,0.0,201.0
1445,2,380,201,0.0,201.0
1446,2,390,201,0.0,201.0
1447,2,400,201,0.0,201.0
1448,2,410,201,0.0,201.0
1449,2,420,201,0.0,201.0
1450,2,430,201,0.0,201.0
1451,2,440,201,0.0,201.0
1452,2,450,201,0.0,201.0
1453,2,460,201,0.0,201.0
1454,2,470,201,0.0,201.0
1455,2,480,201,0.0,201.0
1456,2,490,201,0.0,201.0
1457,2,500,201,0.0,201.0
1458,2,510,201,0.0,201.0
1459,2,520,201,0.0,201.0
1460,2,530,201,0.0,201.0
1461,2,540,201,0.0,201.0
1462,2,550,201,0.0,201.0
1463,2,560,201,0.0,201.0
1464,2,570,201,0.0,201.0
1465,2,580,201,0.0,201.0
1466,2,590,201,0.0,201.0
1467,2,600,201,0.0,201.0
1468,2,610,201,0.0,201.0
1469,2,620,201,0.0,201.0
1470,2,630,201,0.0,201.0
1471,2,640,201,0.0,201.0
1472,2,650,201,0.0,201.0
1473,2,660,201,0.0,201.0
1474,2,670,201,0.0,201.0
1475,2,680,201,0.0,201.0
1476,2,690,201,0.0,201.0
1477,2,700,201,0.0,201.0
1478,2,710,201,0.0,201.0
1479,2,720,201,0.0,201.0
1480,2,730,201,0.0,201.0
1481,2,740,201,0.0,201.0
1482,2,750,201,0.0,201.0
1483,2,760,201,0.0,201.0
1484,2,770,201,0.0,201.0
1485,2,780,201,0.0,201.0
1486,2,790,201,0.0,201.0
1487,2,800,201,0.0,201.0
1488,2,810,201,0.0,201.0
1489,2,820,201,0.0,201.0
1490,2,830,201,0.0,201.0
1491,2,840,201,0.0,201.0
1492,2,850,201,0.0,201.0
1493,2,860,201,0.0,201.0
1494,2,870,201,0.0,201.0
1495,2,880,201,0.0,201.0
1496,2,890,201,0.0,201.0
1497,2,900,201,0.0,201.0
1498,2,910,201,0.0,201.0
1499,2,920,201,0.0,201.0
1500,2,930,201,0.0,201.0
1501,2,940,201,0.0,201.0
1502,2,950,201,0.0,201.0
1503,2,960,201,0.0,201.0
1504,2,970,201,0.0,201.0
1505,2,980,201,0.0,201.0
1506,2,990,201,0.0,201.0
1507,2,1000,201,0.0,201.0
1508,2,1010,201,0.0,201.0
1509,2,1020,201,0.0,201.0
1510,2,1030,201,0.0,201.0
1511,2,1040,201,0.0,201.0
1512,2,1050,201,0.0,201.0
1513,2,1060,201,0.0,201.0
1514,2,1070,201,0.0,201.0
1515,2,1080,201,0.0,201.0
1516,2,1090,201,0.0,201.0
1517,2,1100,201,0.0,201.0
1518,2,1110,201,0.0,201.0
1519,2,1120,201,0.0,201.0
1520,2,1130,201,0.0,201.0
1521,2,1140,201,0.0,201.0
1522,2,1150,201,0.0,201.0
1523,2,1160,201,0.0,201.0
1524,2,1170,201,0.0,201.0
1525,2,1180,201,0.0,201.0
1526,2,1190,201,0.0,201.0
1527,2,1200,201,0.0,201.0
1528,2,1210,201,0.0,201.0
1529,2,1220,201,0.0,201.0
1530,2,1230,201,0.0,201.0
1531,2,1240,201,0.0,201.0
1532,2,1250,201,0.0,201.0
1533,2,1260,201,0.0,201.0
1534,2,1270,201,0.0,201.0
1535,2,1280,201,0.0,201.0
1536,2,1290,201,0.0,201.0
1537,2,1300,201,0.0,201.0
1538,2,1310,201,0.0,201.0
1539,2,1320,201,0.0,201.0
1540,2,1330,201,0.0,201.0
1541,2,1340,201,0.0,201.0
1542,2,1350,201,0.0,201.0
1543,2,1360,201,0.0,201.0
1544,2,1370,201,0.0,201.0
1545,2,1380,201,0.0,201.0
1546,2,1390,201,0.0,201.0
1547,2,1400,201,0.0,201.0
1548,2,1410,201,0.0,201.0
1549,2,1420,201,0.0,201.0
1550,2,1430,201,0.0,201.0
1551,2,1440,201,0.0,201.0
1552,2,1450,201,0.0,201.0
1553,2,1460,201,0.0,201.0
1554,2,1470,201,0.0,201.0
1555,2,1480,201,0.0,201.0
1556,2,1490,201,0.0,201.0
1557,2,1500,201,0.0,201.0
1558,2,1510,201,0.0,201.0
1559,2,1520,201,0.0,201.0
1560,2,1530,201,0.0,201.0
1561,2,1540,201,0.0,201.0
1562,2,1550,201,0.0,201.0
1563,2,1560,201,0.0,201.0
1564,2,1570,201,0.0,201.0
1565,2,1580,201,0.0,201.0
1566,2,1590,201,0.0,201.0
1567,2,1600,201,0.0,201.0
1568,2,1610,201,0.0,201.0
1569,2,1620,201,0.0,201.0
1570,2,1630,201,0.0,201.0
1571,2,1640,201,0.0,201.0
1572,2,1650,201,0.0,201.0
1573,2,1660,201,0.0,201.0
1574,2,1670,201,0.0,201.0
1575,2,1680,201,0.0,201.0
1576,2,1690,201,0.0,201.0
1577,2,1700,201,0.0,201.0
1578,2,1710,201,0.0,201.0
1579,2,1720,201,0.0,201.0
1580,2,1730,201,0.0,201.0
1581,2,1740,201,0.0,201.0
1582,2,1750,201,0.0,201.0
1583,2,1760,201,0.0,201.0
1584,2,1770,201,0.0,201.0
1585,2,1780,201,0.0,201.0
1586,2,1790,201,0.0,201.0
1587,2,1800,201,0.0,201.0
1588,2,1810,201,0.0,201.0
1589,2,1820,201,0.0,201.0
1590,2,1830,201,0.0,201.0
1591,2,1840,201,0.0,201.0
1592,2,1850,201,0.0,201.0
1593,2,1860,201,0.0,201.0
1594,2,1870,201,0.0,201.0
1595,2,1880,201,0.0,201.0
1596,2,1890,201,0.0,201.0
1597,2,1900,201,0.0,201.0
1598,2,1910,201,0.0,201.0
1599,2,1920,201,0.0,201.0
1600,2,1930,201,0.0,201.0
1601,2,1940,201,0.0,201.0
1602,2,1950,201,0.0,201.0
1603,2,1960,201,0.0,201.0
1604,2,1970,201,0.0,201.0
1605,2,1980,201,0.0,201.0
1606,2,1990,201,0.0,201.0
1607,2,2000,201,0.0,201.0
1608,0,0,201,0.0,201.0
1609,0,10,201,0.0,201.0
1610,0,20,201,0.0,201.0
1611,0,30,201,0.0,201.0
1612,0,40,201,0.0,201.0
1613,0,50,201,0.0,201.0
1614,0,60,201,0.0,201.0
1615,0,70,201,0.0,201.0
1616,0,80,201,0.0,201.0
1617,0,90,201,0.0,201.0
1618,0,100,201,0.0,201.0
1619,0,110,201,0.0,201.0
1620,0,120,201,0.0,201.0
1621,0,130,201,0.0,201.0
1622,0,140,201,0.0,201.0
1623,0,150,201,0.0,201.0
1624,0,160,201,0.0,201.0
1625,0,170,201,0.0,201.0
1626,0,180,201,0.0,201.0
1627,0,190,201,0.0,201.0
1628,0,200,201,0.0,201.0
1629,0,210,201,0.0,201.0
1630,0,220,201,0.0,201.0
1631,0,230,201,0.0,201.0
1632,0,240,201,0.0,201.0
1633,0,250,201,0.0,201.0
1634,0,260,201,0.0,201.0
1635,0,270,201,0.0,201.0
1636,0,280,201,0.0,201.0
1637,0,290,201,0.0,201.0
1638,0,300,201,0.0,201.0
1639,0,310,201,0.0,201.0
1640,0,320,201,0.0,201.0
1641,0,330,201,0.0,201.0
1642,0,340,201,0.0,201.0
1643,0,350,201,0.0,201.0
1644,0,360,201,0.0,201.0
1645,0,370,201,0.0,201.0
1646,0,380,201,0.0,201.0
1647,0,390,201,0.0,201.0
1648,0,400,201,0.0,201.0
1649,0,410,201,0.0,201.0
1650,0,420,201,0.0,201.0
1651,0,430,201,0.0,201.0
1652,0,440,201,0.0,201.0
1653,0,450,201,0.0,201.0
1654,0,460,201,0.0,201.0
1655,0,470,201,0.0,201.0
1656,0,480,201,0.0,201.0
1657,0,490,201,0.0,201.0
1658,0,500,201,0.0,201.0
1659,0,510,201,0.0,201.0
1660,0,520,201,0.0,201.0
1661,0,530,201,0.0,201.0
1662,0,540,201,0.0,201.0
1663,0,550,201,0.0,201.0
1664,0,560,201,0.0,201.0
1665,0,570,201,0.0,201.0
1666,0,580,201,0.0,201.0
1667,0,590,201,0.0,201.0
1668,0,600,201,0.0,201.0
1669,0,610,201,0.0,201.0
1670,0,620,201,0.0,201.0
1671,0,630,201,0.0,201.0
1672,0,640,201,0.0,201.0
1673,0,650,201,0.0,201.0
1674,0,660,201,0.0,201.0
1675,0,670,201,0.0,201.0
1676,0,680,201,0.0,201.0
1677,0,690,201,0.0,201.0
1678,0,700,201,0.0,201.0
1679,0,710,201,0.0,201.0
1680,0,720,201,0.0,201.0
1681,0,730,201,0.0,201.0
1682,0,740,201,0.0,201.0
1683,0,750,201,0.0,201.0
1684,0,760,201,0.0,201.0
1685,0,770,201,0.0,201.0
1686,0,780,201,0.0,201.0
1687,0,790,201,0.0,201.0
1688,0,800,201,0.0,201.0
1689,0,810,201,0.0,201.0
1690,0,820,201,0.0,201.0
1691,0,830,201,0.0,201.0
1692,0,840,201,0.0,201.0
1693,0,850,201,0.0,201.0
1694,0,860,201,0.0,201.0
1695,0,870,201,0.0,201.0
1696,0,880,201,0.0,201.0
1697,0,890,201,0.0,201.0
1698,0,900,201,0.0,201.0
1699,0,910,201,0.0,201.0
1700,0,920,201,0.0,201.0
1701,0,930,201,0.0,201.0
1702,0,940,201,0.0,201.0
1703,0,950,201,0.0,201.0
1704,0,960,201,0.0,201.0
1705,0,970,201,0.0,201.0
1706,0,980,201,0.0,201.0
1707,0,990,201,0.0,201.0
1708,0,1000,201,0.0,201.0
1709,0,1010,201,0.0,201.0
1710,0,1020,201,0.0,201.0
1711,0,1030,201,0.0,201.0
1712,0,1040,201,0.0,201.0
1713,0,1050,201,0.0,201.0
1714,0,1060,201,0.0,201.0
1715,0,1070,201,0.0,201.0
1716,0,1080,201,0.0,201.0
1717,0,1090,201,0.0,201.0
1718,0,1100,201,0.0,201.0
1719,0,1110,201,0.0,201.0
1720,0,1120,201,0.0,201.0
1721,0,1130,201,0.0,201.0
1722,0,1140,201,0.0,201.0
1723,0,1150,201,0.0,201.0
1724,0,1160,201,0.0,201.0
1725,0,1170,201,0.0,201.0
1726,0,1180,201,0.0,201.0
1727,0,1190,201,0.0,201.0
1728,0,1200,201,0.0,201.0
1729,0,1210,201,0.0,201.0
1730,0,1220,201,0.0,201.0
1731,0,1230,201,0.0,201.0
1732,0,1240,201,0.0,201.0
1733,0,1250,201,0.0,201.0
1734,0,1260,201,0.0,201.0
1735,0,1270,201,0.0,201.0
1736,0,1280,201,0.0,201.0
1737,0,1290,201,0.0,201.0
1738,0,1300,201,0.0,201.0
1739,0,1310,201,0.0,201.0
1740,0,1320,201,0.0,201.0
1741,0,1330,201,0.0,201.0
1742,0,1340,201,0.0,201.0
1743,0,1350,201,0.0,201.0
1744,0,1360,201,0.0,201.0
1745,0,1370,201,0.0,201.0
1746,0,1380,201,0.0,201.0
1747,0,1390,201,0.0,201.0
1748,0,1400,201,0.0,201.0
1749,0,1410,201,0.0,201.0
1750,0,1420,201,0.0,201.0
1751,0,1430,201,0.0,201.0
1752,0,1440,201,0.0,201.0
1753,0,1450,201,0.0,201.0
1754,0,1460,201,0.0,201.0
1755,0,1470,201,0.0,201.0
1756,0,1480,201,0.0,201.0
1757,0,1490,201,0.0,201.0
1758,0,1500,201,0.0,201.0
1759,0,1510,201,0.0,201.0
1760,0,1520,201,0.0,201.0
1761,0,1530,201,0.0,201.0
1762,0,1540,201,0.0,201.0
1763,0,1550,201,0.0,201.0
1764,0,1560,201,0.0,201.0
1765,0,1570,201,0.0,201.0
1766,0,1580,201,0.0,201.0
1767,0,1590,201,0.0,201.0
1768,0,1600,201,0.0,201.0
1769,0,1610,201,0.0,201.0
1770,0,1620,201,0.0,201.0
1771,0,1630,201,0.0,201.0
1772,0,1640,201,0.0,201.0
1773,0,1650,201,0.0,201.0
1774,0,1660,201,0.0,201.0
1775,0,1670,201,0.0,201.0
1776,0,1680,201,0.0,201.0
1777,0,1690,201,0.0,201.0
1778,0,1700,201,0.0,201.0
1779,0,1710,201,0.0,201.0
1780,0,1720,201,0.0,201.0
1781,0,1730,201,0.0,201.0
1782,0,1740,201,0.0,201.0
1783,0,1750,201,0.0,201.0
1784,0,1760,201,0.0,201.0
1785,0,1770,201,0.0,201.0
1786,0,1780,201,0.0,201.0
1787,0,1790,201,0.0,201.0
1788,0,1800,201,0.0,201.0
1789,0,1810,201,0.0,201.0
1790,0,1820,201,0.0,201.0
1791,0,1830,201,0.0,201.0
1792,0,1840,201,0.0,201.0
1793,0,1850,201,0.0,201.0
1794,0,1860,201,0.0,201.0
1795,0,1870,201,0.0,201.0
1796,0,1880,201,0.0,201.0
1797,0,1890,201,0.0,201.0
1798,0,1900,201,0.0,201.0
1799,0,1910,201,0.0,201.0
1800,0,1920,201,0.0,201.0
1801,0,1930,201,0.0,201.0
1802,0,1940,201,0.0,201.0
1803,0,1950,201,0.0,201.0
1804,0,1960,201,0.0,201.0
1805,0,1970,201,0.0,201.0
1806,0,1980,201,0.0,201.0
1807,0,1990,201,0.0,201.0
1808,0,2000,201,0.0,201.0
1809,6,0,201,0.0,201.0
1810,6,10,201,0.0,201.0
1811,6,20,201,0.0,201.0
1812,6,30,201,0.0,201.0
1813,6,40,201,0.0,201.0
1814,6,50,201,0.0,201.0
1815,6,60,201,0.0,201.0
1816,6,70,201,0.0,201.0
1817,6,80,201,0.0,201.0
1818,6,90,201,0.0,201.0
1819,6,100,201,0.0,201.0
1820,6,110,201,0.0,201.0
1821,6,120,201,0.0,201.0
1822,6,130,201,0.0,201.0
1823,6,140,201,0.0,201.0
1824,6,150,201,0.0,201.0
1825,6,160,201,0.0,201.0
1826,6,170,201,0.0,201.0
1827,6,180,201,0.0,201.0
1828,6,190,201,0.0,201.0
1829,6,200,201,0.0,201.0
1830,6,210,201,0.0,201.0
1831,6,220,201,0.0,201.0
1832,6,230,201,0.0,201.0
1833,6,240,201,0.0,201.0
1834,6,250,201,0.0,201.0
1835,6,260,201,0.0,201.0
1836,6,270,201,0.0,201.0
1837,6,280,201,0.0,201.0
1838,6,290,201,0.0,201.0
1839,6,300,201,0.0,201.0
1840,6,310,201,0.0,201.0
1841,6,320,201,0.0,201.0
1842,6,330,201,0.0,201.0
1843,6,340,201,0.0,201.0
1844,6,350,201,0.0,201.0
1845,6,360,201,0.0,201.0
1846,6,370,201,0.0,201.0
1847,6,380,201,0.0,201.0
1848,6,390,201,0.0,201.0
1849,6,400,201,0.0,201.0
1850,6,410,201,0.0,201.0
1851,6,420,201,0.0,201.0
1852,6,430,201,0.0,201.0
1853,6,440,201,0.0,201.0
1854,6,450,201,0.0,201.0
1855,6,460,201,0.0,201.0
1856,6,470,201,0.0,201.0
1857,6,480,201,0.0,201.0
1858,6,490,201,0.0,201.0
1859,6,500,201,0.0,201.0
1860,6,510,201,0.0,201.0
1861,6,520,201,0.0,201.0
1862,6,530,201,0.0,201.0
1863,6,540,201,0.0,201.0
1864,6,550,201,0.0,201.0
1865,6,560,201,0.0,201.0
1866,6,570,201,0.0,201.0
1867,6,580,201,0.0,201.0
1868,6,590,201,0.0,201.0
1869,6,600,201,0.0,201.0
1870,6,610,201,0.0,201.0
1871,6,620,201,0.0,201.0
1872,6,630,201,0.0,201.0
1873,6,640,201,0.0,201.0
1874,6,650,201,0.0,201.0
1875,6,660,201,0.0,201.0
1876,6,670,201,0.0,201.0
1877,6,680,201,0.0,201.0
1878,6,690,201,0.0,201.0
1879,6,700,201,0.0,201.0
1880,6,710,201,0.0,201.0
1881,6,720,201,0.0,201.0
1882,6,730,201,0.0,201.0
1883,6,740,201,0.0,201.0
1884,6,750,201,0.0,201.0
1885,6,760,201,0.0,201.0
1886,6,770,201,0.0,201.0
1887,6,780,201,0.0,201.0
1888,6,790,201,0.0,201.0
1889,6,800,201,0.0,201.0
1890,6,810,201,0.0,201.0
1891,6,820,201,0.0,201.0
1892,6,830,201,0.0,201.0
1893,6,840,201,0.0,201.0
1894,6,850,201,0.0,201.0
1895,6,860,201,0.0,201.0
1896,6,870,201,0.0,201.0
1897,6,880,201,0.0,201.0
1898,6,890,201,0.0,201.0
1899,6,900,201,0.0,201.0
1900,6,910,201,0.0,201.0
1901,6,920,201,0.0,201.0
1902,6,930,201,0.0,201.0
1903,6,940,201,0.0,201.0
1904,6,950,201,0.0,201.0
1905,6,960,201,0.0,201.0
1906,6,970,201,0.0,201.0
1907,6,980,201,0.0,201.0
1908,6,990,201,0.0,201.0
1909,6,1000,201,0.0,201.0
1910,6,1010,201,0.0,201.0
1911,6,1020,201,0.0,201.0
1912,6,1030,201,0.0,201.0
1913,6,1040,201,0.0,201.0
1914,6,1050,201,0.0,201.0
1915,6,1060,201,0.0,201.0
1916,6,1070,201,0.0,201.0
1917,6,1080,201,0.0,201.0
1918,6,1090,201,0.0,201.0
1919,6,1100,201,0.0,201.0
1920,6,1110,201,0.0,201.0
1921,6,1120,201,0.0,201.0
1922,6,1130,201,0.0,201.0
1923,6,1140,201,0.0,201.0
1924,6,1150,201,0.0,201.0
1925,6,1160,201,0.0,201.0
1926,6,1170,201,0.0,201.0
1927,6,1180,201,0.0,201.0
1928,6,1190,201,0.0,201.0
1929,6,1200,201,0.0,201.0
1930,6,1210,201,0.0,201.0
1931,6,1220,201,0.0,201.0
1932,6,1230,201,0.0,201.0
1933,6,1240,201,0.0,201.0
1934,6,1250,201,0.0,201.0
1935,6,1260,201,0.0,201.0
1936,6,1270,201,0.0,201.0
1937,6,1280,201,0.0,201.0
1938,6,1290,201,0.0,201.0
1939,6,1300,201,0.0,201.0
1940,6,1310,201,0.0,201.0
1941,6,1320,201,0.0,201.0
1942,6,1330,201,0.0,201.0
1943,6,1340,201,0.0,201.0
1944,6,1350,201,0.0,201.0
1945,6,1360,201,0.0,201.0
1946,6,1370,201,0.0,201.0
1947,6,1380,201,0.0,201.0
1948,6,1390,201,0.0,201.0
1949,6,1400,201,0.0,201.0
1950,6,1410,201,0.0,201.0
1951,6,1420,201,0.0,201.0
1952,6,1430,201,0.0,201.0
1953,6,1440,201,0.0,201.0
1954,6,1450,201,0.0,201.0
1955,6,1460,201,0.0,201.0
1956,6,1470,201,0.0,201.0
1957,6,1480,201,0.0,201.0
1958,6,1490,201,0.0,201.0
1959,6,1500,201,0.0,201.0
1960,6,1510,201,0.0,201.0
1961,6,1520,201,0.0,201.0
1962,6,1530,201,0.0,201.0
1963,6,1540,201,0.0,201.0
1964,6,1550,201,0.0,201.0
1965,6,1560,201,0.0,201.0
1966,6,1570,201,0.0,201.0
1967,6,1580,201,0.0,201.0
1968,6,1590,201,0.0,201.0
1969,6,1600,201,0.0,201.0
1970,6,1610,201,0.0,201.0
1971,6,1620,201,0.0,201.0
1972,6,1630,201,0.0,201.0
1973,6,1640,201,0.0,201.0
1974,6,1650,201,0.0,201.0
1975,6,1660,201,0.0,201.0
1976,6,1670,201,0.0,201.0
1977,6,1680,201,0.0,201.0
1978,6,1690,201,0.0,201.0
1979,6,1700,201,0.0,201.0
1980,6,1710,201,0.0,201.0
1981,6,1720,201,0.0,201.0
1982,6,1730,201,0.0,201.0
1983,6,1740,201,0.0,201.0
1984,6,1750,201,0.0,201.0
1985,6,1760,201,0.0,201.0
1986,6,1770,201,0.0,201.0
1987,6,1780,201,0.0,201.0
1988,6,1790,201,0.0,201.0
1989,6,1800,201,0.0,201.0
1990,6,1810,201,0.0,201.0
1991,6,1820,201,0.0,201.0
1992,6,1830,201,0.0,201.0
1993,6,1840,201,0.0,201.0
1994,6,1850,201,0.0,201.0
1995,6,1860,201,0.0,201.0
1996,6,1870,201,0.0,201.0
1997,6,1880,201,0.0,201.0
1998,6,1890,201,0.0,201.0
1999,6,1900,201,0.0,201.0
2000,6,1910,201,0.0,201.0
2001,6,1920,201,0.0,201.0
2002,6,1930,201,0.0,201.0
2003,6,1940,201,0.0,201.0
2004,6,1950,201,0.0,201.0
2005,6,1960,201,0.0,201.0
2006,6,1970,201,0.0,201.0
2007,6,1980,201,0.0,201.0
2008,6,1990,201,0.0,201.0
2009,6,2000,201,0.0,201.0
